MPNN 0.004381227934025063 512 2 0.9 True True False 0.1 300 4 1.0573927917003187 gcn True none 73.56 $\pm$ 0.46
MPNN 0.0045 512 2 0.9 True True False 0.1 500 4 1.0 gcn True none 72.06 $\pm$ 0.92

MPNN 0.004 512 2 0.9 True True False 0.1 500 4 1.0 gcn True none 72.60 $\pm$ 0.50 
